datetime,ocean_name,latitude,longitude,depth_m,salinity_psu,ph,chlorophyll_mg_m3,nitrate_umol_l,phosphate_umol_l,oxygen_ml_l,current_speed_m_s,wind_speed_m_s,temperature_c
53:16.8,Arctic Ocean,65.58448497,170.0861004,5234.776891,30.28284928,7.54334562,0.723479962,36.35405512,1.16103721,3.512726402,2.281754415,4.899622068,-30.31006569
53:16.8,Atlantic Ocean,-4.822216796,6.483755295,1293.838576,31.37067943,7.864426811,0.042926908,18.30268494,2.203550323,7.989123586,0.381077691,16.6583304,16.18934556
53:16.8,Arctic Ocean,84.27481702,41.10704795,502.8249546,31.73203631,7.879909545,0.071943963,39.50918221,0.308266327,2.957355188,2.086759044,12.27298393,15.49039036
53:16.8,Other,-56.60540717,-94.82047823,2897.36662,30.54410128,8.305270597,0.007447975,23.71248261,1.861839732,5.130051823,1.597029144,4.726032206,-5.569213475
53:16.8,Arctic Ocean,66.35217023,-5.940689362,3084.484174,36.56656957,8.15313067,2.444658301,6.422157706,1.309479981,2.974431748,2.866464391,13.04078288,-9.311881091
53:16.8,Atlantic Ocean,49.7874335,-25.5061829,4975.09068,38.37007796,7.936722558,0.524901999,7.600371793,1.218185625,1.784497354,0.110752929,4.672190526,-23.14142155
53:16.8,Other,48.76593204,-153.0374969,2662.701476,33.73315406,8.152113979,0.632167565,28.64444142,0.696863064,4.973100704,0.876146237,5.304659082,-3.632432387
53:16.8,Arctic Ocean,62.06098106,-141.7822727,3425.118153,38.74576477,7.552783351,1.866829719,2.01591177,0.091278085,3.473440696,0.208526752,16.96018614,-11.28061621
53:16.8,Pacific Ocean,46.98431837,121.4901071,3162.425631,32.13346575,7.680271536,0.939677867,19.21366305,2.543067583,5.082534873,2.637592906,18.58983138,-7.910665783
53:16.8,Other,22.71965789,-93.66481721,229.2167025,33.25390424,8.126947855,0.940331398,5.928764392,0.979230258,4.910749337,1.781703461,5.137653167,24.98911408
53:16.8,Southern Ocean,-66.37592202,-109.8150223,3691.28938,31.50736993,8.141366819,0.351736344,17.32874541,2.043273119,4.795797104,1.604908837,18.56102074,-15.87173737
53:16.8,Southern Ocean,-84.14528769,1.76812245,4968.259715,36.20559195,8.274134659,1.795215679,29.99669688,2.842762199,1.863107854,0.394373676,4.77597693,-28.91639976
53:16.8,Arctic Ocean,75.75261261,96.74896729,945.0032885,34.19869591,7.902999759,0.181318032,18.35251713,1.694970894,4.08126542,1.467096772,2.345347311,13.96339008
53:16.8,Other,20.99705661,-157.6992533,3565.990404,36.13283347,8.222554097,0.054614163,6.538044359,1.191440708,6.684027576,1.196110966,1.164477561,-7.645403356
53:16.8,Indian Ocean,53.37671238,27.65085107,3561.663267,37.61674905,8.183980333,0.212702447,10.07701481,0.804820699,3.206004469,0.947255604,4.842264817,-9.997407115
53:16.8,Other,-3.325976728,-137.0842406,985.1097843,35.45703016,8.463393378,0.311615839,14.70158355,2.802131378,4.106820537,2.316566866,7.704930814,18.67146773
53:16.8,Southern Ocean,-68.88452599,-166.8740217,740.7814424,36.27630355,7.715130226,0.331719032,2.782447339,2.046230454,4.456821132,0.18382812,18.5509676,15.90515766
53:16.8,Southern Ocean,-67.4665574,-161.0121772,5880.311658,39.35250314,8.051679564,1.110220196,23.37350544,1.99584418,7.039119188,1.940057182,4.843159994,-34.8151383
53:16.8,Pacific Ocean,33.4017517,120.299079,2362.315018,32.9906431,8.101764442,0.245676251,24.30135165,1.278474975,5.589198385,2.468979094,7.309306899,1.839532799
53:16.8,Other,-12.54493892,-137.5299059,1364.530372,33.59163939,8.498647885,1.129045634,2.486077085,2.535146139,1.701417744,2.721921849,14.68311749,14.76745316
53:16.8,Other,-53.90554919,-163.7455088,1027.947267,37.17703362,7.701184142,0.0955556,16.09245285,2.141016561,7.056196901,2.237749784,6.04148176,12.87325384
53:16.8,Atlantic Ocean,-1.512981587,-22.35604063,4005.610281,36.11305517,8.02321802,0.159233111,16.56002732,0.849549815,6.824461828,0.847367037,13.68736303,-9.546181195
53:16.8,Southern Ocean,-78.44239133,123.8376499,3656.671784,31.78532905,7.846185308,0.710947569,13.35278274,1.79873598,6.275521864,1.801522382,8.641556385,-15.45338388
53:16.8,Other,14.75485234,-85.53298446,3861.312738,33.7614731,8.025892969,2.549711479,22.30958961,1.290581864,4.262406128,0.424210833,3.928899053,-10.59353739
53:16.8,Atlantic Ocean,-41.5811872,-28.18345769,528.0361651,34.67838013,7.732128602,1.963028965,13.8382996,0.019770488,6.302817684,0.351181871,14.68117802,21.34896146
53:16.8,Other,53.56063811,-165.6278883,5361.207501,34.19389838,7.547612378,3.465846067,16.65637118,2.422870295,4.351194438,1.915872426,0.540776667,-28.69732567
53:16.8,Atlantic Ocean,-34.13484739,-18.33173491,2335.598381,31.78274808,8.072565454,1.05119182,31.9009419,0.368491047,6.15636474,2.553322964,5.846696501,2.26874188
53:16.8,Indian Ocean,-8.060373165,27.94070903,1880.216439,39.24430092,7.835854316,1.126440526,6.484374217,1.529863518,7.160771155,0.201744377,7.123630783,10.12407245
53:16.8,Southern Ocean,-87.90830282,25.52653935,2774.168683,37.62318762,7.681941402,0.980890585,24.76458781,1.008678579,7.233791096,0.318011196,9.1643651,-4.679218188
53:16.8,Southern Ocean,-76.9595602,-60.32639082,2340.396394,34.81355832,7.823935566,0.975029896,20.22377607,1.026267124,4.182050019,1.696821922,13.59738464,-2.477330302
53:16.8,Atlantic Ocean,-19.35115985,-66.40805496,5181.462019,36.80061028,7.549280201,0.159136826,12.2028655,1.43209465,7.015398755,0.654635583,9.188099884,-22.76024721
53:16.8,Other,-3.611009751,-141.6154972,5575.565851,38.97282672,8.450442234,0.784690169,29.10138626,2.991069312,1.710201664,1.835454368,11.88648225,-26.91958809
53:16.8,Atlantic Ocean,18.00369866,-47.95260457,1820.719299,31.36174142,8.081147915,0.487870998,22.04753438,1.225139042,1.712735922,0.643631476,11.91558157,10.18265873
53:16.8,Other,-37.50073583,-144.1819192,5183.614845,32.50373051,8.314768681,0.584359533,19.09446108,0.546987689,4.837868628,0.349445923,7.465432998,-25.07487508
53:16.8,Indian Ocean,35.0967395,95.9745401,4689.138777,35.42701247,7.923118198,0.741498644,26.70677259,1.840819014,5.562912329,1.636724946,18.67942532,-22.22827007
53:16.8,Arctic Ocean,64.82203149,167.8587472,5584.846034,37.99010371,8.403314668,0.137420284,32.09161232,0.708863124,2.070956432,2.586585414,19.11707662,-31.28330769
53:16.8,Pacific Ocean,50.373178,169.2268044,1474.501873,30.36254895,7.983318222,0.445487007,38.9067516,0.31664741,4.305260314,2.055365916,11.63701768,9.656676907
53:16.8,Southern Ocean,-82.86861144,131.4255958,3461.754901,39.8401815,8.073945322,0.065551899,25.17401474,0.150522516,1.660538675,2.456175413,1.433817606,-11.23332455
53:16.8,Indian Ocean,-3.508749494,36.28517376,1647.267508,34.54906603,7.99179398,3.895565694,34.97759942,0.068643822,5.214696399,0.799005523,9.822551285,13.45150345
53:16.8,Southern Ocean,-71.11256788,72.31165101,4944.566943,33.59231141,8.233278296,0.126162074,0.043661641,1.293493945,6.985658257,2.657935954,3.688386536,-27.80077963
53:16.8,Other,-46.43189714,-77.32591104,31.94514343,32.92724438,8.066656078,0.299113481,21.20942771,1.28017734,6.163472832,1.131117524,9.664290437,24.40557476
53:16.8,Arctic Ocean,87.59926679,47.07735126,3388.914977,31.74356708,7.771598924,2.219098415,8.585901951,0.5566362,3.648040867,2.557343004,3.76966309,-11.6357165
53:16.8,Southern Ocean,-64.35080228,-15.9661622,2035.220588,37.91573909,7.645539531,0.659151723,3.767698283,2.352057161,7.956556576,1.41352677,14.07710491,2.688048238
53:16.8,Atlantic Ocean,-0.200132379,-6.47375768,1936.102242,39.55414165,8.106124389,0.145762693,21.27884068,0.387811884,5.640544835,0.803572942,1.608582401,11.85265063
53:16.8,Indian Ocean,21.26803218,92.79956174,3869.437943,34.13644755,7.989179962,0.484882636,29.87306025,2.745951578,6.706739041,0.780776493,19.06608153,-9.842639266
53:16.8,Other,36.4436947,-78.50939198,5108.906696,39.52420695,7.595975697,0.1231489,16.4909009,1.762727933,5.687881711,1.703003653,3.907517789,-24.81934785
53:16.8,Atlantic Ocean,10.73676303,-65.50573979,3655.172348,38.23797615,7.895617466,0.223413584,26.80429797,0.082849128,7.925914038,0.237030811,13.21312672,-8.394591203
53:16.8,Southern Ocean,-88.24124746,152.8710448,5119.037872,34.81051127,8.014776422,0.053432261,19.58877015,2.888917877,6.749518371,2.790168584,18.33924701,-31.31850354
53:16.8,Other,-31.23696452,-159.7592539,1587.582671,36.74026179,8.326893234,0.576658306,17.48343464,0.923823779,4.635962525,0.814390487,4.95772628,11.74350056
53:16.8,Atlantic Ocean,3.188095809,-5.171652571,3117.011129,34.34984179,7.576101056,1.643181486,11.61026562,1.349924879,3.56815694,1.006874454,18.68593798,-2.893556281
53:16.8,Southern Ocean,-74.18403015,148.6082881,2703.219234,35.58723408,7.848495348,0.88181486,15.30374058,0.852806079,5.775083804,0.699904661,7.773493313,-4.468508584
53:16.8,Indian Ocean,-26.88715238,39.73068281,69.86939702,30.58046337,8.322656123,0.932281164,13.99182523,2.185263894,5.131552662,0.009023882,19.21061635,27.09995486
53:16.8,Southern Ocean,-84.02344042,16.70654672,3340.872859,36.96263475,8.148423932,0.223873856,25.84748736,1.457040662,5.405454137,2.07765071,19.42727716,-11.4698538
53:16.8,Southern Ocean,-75.85587051,-90.09209548,3969.145945,30.52824644,7.789958322,0.421432679,4.640740451,0.397118878,3.401082364,1.771658703,3.761598101,-18.94921
53:16.8,Atlantic Ocean,-18.55381028,-56.42082394,3551.486427,38.17084947,8.345335122,1.865893343,3.705454748,0.312611857,4.001098944,2.428933621,16.62174674,-6.610665727
53:16.8,Southern Ocean,-66.11116427,126.7374297,4417.679393,38.24946929,7.993293581,0.091957609,26.40051977,2.17612624,4.906676024,0.12303232,3.868420257,-20.20668935
53:16.8,Indian Ocean,12.15735269,21.31852744,3428.037171,32.37077288,7.998351891,1.951439986,21.8519228,0.711244215,6.874983813,2.785966934,4.528812407,-5.569294762
53:16.8,Atlantic Ocean,34.10369444,5.307189752,400.5015291,33.23662781,8.476587339,0.66104797,17.20800387,0.413380124,6.340362424,0.99266082,1.68253008,23.85108538
53:16.8,Other,54.10560584,-144.1513031,698.6731445,34.81310379,8.447116503,1.814909974,6.097715376,1.498282791,1.830591094,2.739209588,3.13073893,17.96209759
53:16.8,Other,-53.97295604,-174.2298637,3578.847465,35.96662907,7.858532683,0.382735034,16.44108447,2.408295863,2.71887975,0.321394446,12.64437936,-8.958661931
53:16.8,Pacific Ocean,-59.85313519,166.9266679,1649.875152,32.87353662,7.640579129,0.413763875,31.58927053,0.836348238,1.186604075,2.231761744,8.985054601,7.545944189
53:16.8,Southern Ocean,-71.17778874,-44.28497978,477.8707742,35.92486405,7.825666732,1.392734528,35.58484943,0.829294835,1.055723976,1.738074694,15.81888474,17.5211549
53:16.8,Indian Ocean,24.55744492,37.15670236,2577.616461,32.97787073,7.53048326,1.537099453,28.1030628,2.501643781,2.570628285,1.074573646,6.639936297,3.651968042
53:16.8,Other,37.16563077,-151.3025737,3325.935589,30.55490721,7.520767887,0.260903413,2.396487035,0.443501384,6.595246636,0.237427188,19.37249135,-7.989755537
53:16.8,Southern Ocean,-84.31449393,65.92114286,1972.47593,30.0252755,7.895522136,3.607163986,26.81639106,1.850182775,7.333233607,1.81420953,0.997450816,-0.206045826
53:16.8,Arctic Ocean,78.51820432,155.7240151,4322.602213,31.01151058,8.441019823,0.088274106,9.639423582,2.865040449,3.742378561,0.079319649,1.258719088,-19.55181179
53:16.8,Southern Ocean,-80.64516894,27.23949108,3862.623649,37.922507,8.371357341,0.07096227,12.61004972,2.523909449,4.942390176,1.503846297,14.02749798,-16.83936887
53:16.8,Other,7.433340354,-134.5984839,1996.910167,39.61431312,8.011442834,0.905113964,7.834928318,0.185445701,5.942368214,1.812625727,17.7507777,9.438037492
53:16.8,Indian Ocean,37.6308935,29.41974989,4529.235173,34.26966199,8.065226381,1.282802354,31.03023162,0.95973263,7.670556895,2.197571242,15.91000383,-19.75297919
53:16.8,Arctic Ocean,66.77444227,95.88499672,3892.170255,35.12683953,7.505933497,3.241278124,25.94408491,0.427123397,7.390525661,2.974003903,9.796341757,-15.40915246
53:16.8,Atlantic Ocean,38.53564778,-33.69004683,3824.672272,31.46848169,7.715501156,0.519102753,24.47340218,2.847721913,1.400346124,0.780281141,5.392827226,-11.87572977
53:16.8,Pacific Ocean,54.31105495,136.7415893,3320.566205,35.51031353,7.524774127,0.025616734,26.71890439,2.957824699,2.737160902,0.967169464,0.269030586,-11.18349645
53:16.8,Indian Ocean,-28.89896534,53.52586321,68.33800853,31.44654902,8.254539533,0.923557923,9.470890456,0.704979062,1.344011808,1.02343604,10.18902908,26.64253367
53:16.8,Pacific Ocean,56.66852047,143.7296106,4179.043101,36.11214331,7.645645796,0.342062261,17.78577657,2.009097134,5.315796947,2.194748136,9.512723946,-17.789389
53:16.8,Southern Ocean,-75.57932765,44.46191205,2256.250747,39.33258668,8.369047102,0.567302719,25.33014886,2.524895196,5.973453215,2.795457805,6.884917989,0.33318266
53:16.8,Arctic Ocean,71.06699809,-132.7363301,5655.658261,31.95698539,8.143324314,0.670348032,25.4637611,0.701040853,3.157983886,2.922971249,11.56145576,-32.55669353
53:16.8,Atlantic Ocean,8.566627708,-68.510984,4907.908626,37.64563718,7.729418677,0.066687614,31.67407451,0.563041903,6.976963357,2.8374341,14.57629395,-19.19331344
53:16.8,Other,57.11359859,-107.3538186,3526.166817,30.23502423,7.657720317,0.665496576,11.48415867,0.03363307,4.169689253,2.638149023,14.01776472,-11.47832184
53:16.8,Pacific Ocean,-8.582708787,147.1775392,1513.091891,33.75497241,8.127624701,0.555682949,30.81344487,1.235887371,7.988670606,2.972932121,5.265056836,13.71324458
53:16.8,Indian Ocean,25.84398514,93.74402422,1222.30436,31.10748508,8.40083698,1.246686397,17.60737922,2.698312387,1.002797848,1.127837181,11.70607377,15.17769749
53:16.8,Indian Ocean,4.752478969,63.50341281,2042.309026,33.52475442,8.218360219,1.037515057,26.80690768,2.708938947,1.766427959,2.84496396,2.975489572,10.4246233
53:16.8,Other,41.68611392,-71.65212493,2859.407661,31.7353692,7.848546652,0.204831886,18.2287752,0.383229383,3.112552701,2.283059887,2.432036878,-5.89067945
53:16.8,Southern Ocean,-75.30660323,-113.7438821,1776.39306,33.7330499,8.087383595,0.230846793,37.94440679,0.613057442,1.178553186,0.505379579,15.71711673,5.536637045
53:16.8,Southern Ocean,-79.13662488,92.32239168,3089.576972,34.17522806,7.810761695,0.289024545,7.17209059,1.224141993,6.476376204,0.136395564,13.87491804,-7.427353536
53:16.8,Atlantic Ocean,-45.52141788,-9.303139484,992.2225531,33.00591123,8.499149567,0.197171806,27.00020354,2.341873635,1.369402515,0.643451874,15.35857801,15.62787817
53:16.8,Southern Ocean,-61.28195758,-98.71576123,5866.276877,36.56621949,8.248839188,1.070646598,23.06140003,1.835554451,6.242857433,2.336253373,3.049245484,-35.15508305
53:16.8,Arctic Ocean,66.92104199,41.98391214,647.5473298,39.18852051,8.11438164,5.190392398,6.909241638,1.541549231,1.367979212,1.895090644,18.29237179,16.51785416
53:16.8,Other,-50.54148228,-165.4798132,5591.664838,34.00595374,7.923259143,1.055864171,2.640253432,1.775795653,2.769090853,0.673068772,2.662232264,-28.80776017
53:16.8,Arctic Ocean,85.65574605,-62.57870851,5481.468068,31.92343156,8.11815229,0.93313568,31.96577556,0.288599081,6.88893771,2.225764363,17.40073936,-34.90055266
53:16.8,Atlantic Ocean,-29.35875748,-11.31948195,3152.162891,32.70722758,7.841616062,0.527510603,6.298053346,1.432990927,7.65766706,0.423966718,7.047585826,-3.39841757
53:16.8,Other,-57.21877518,-126.7349997,4349.461631,38.54000823,7.528864839,0.374810196,7.460267311,2.976189869,3.901684399,2.465524182,2.108681861,-18.11798086
53:16.8,Pacific Ocean,52.14573129,174.4756119,2616.289788,35.71639723,7.895088522,2.419947982,39.13736896,0.265338441,7.78957275,2.382482928,5.735379211,0.811639246
53:16.8,Other,28.56739959,-104.7249487,3780.207465,34.55011032,8.43048082,3.473828533,28.69043406,1.557740033,5.388166466,2.917727912,3.628960284,-11.06705271
53:16.8,Other,-0.324771038,-133.0728732,2043.455625,31.49636722,8.126301095,0.686720229,10.01947366,0.886947785,3.910845857,0.450838694,9.813394374,7.22465917
53:16.8,Other,9.965439169,-106.7274454,1806.954119,34.49727308,7.583955703,0.342772737,23.63795841,1.619739891,6.619609408,2.719838983,18.99490696,10.83554036
53:16.8,Indian Ocean,39.45632009,96.86200794,3469.378717,32.78492003,8.384993613,1.470207449,21.36447354,1.72145628,3.067299641,1.023307991,6.557423232,-10.56888281
53:16.8,Atlantic Ocean,-48.87814656,-26.81796266,2988.778045,39.43163128,7.768874849,0.14208996,33.7789307,1.732418694,2.86057383,1.248179594,12.24197971,-1.21220832
53:16.8,Arctic Ocean,89.34010489,23.54973831,3477.218215,38.84070109,7.743769493,1.450676042,29.17282991,2.556626356,5.595833738,1.405335189,17.83441751,-12.3085542
53:16.8,Arctic Ocean,85.46276919,-172.4367035,1719.963488,30.83902542,7.797090969,1.708973064,33.26884502,1.169242244,3.733411534,1.88071216,12.60147859,4.200023737
53:16.8,Other,27.05862354,-167.6047289,2201.746991,35.16653489,8.077202236,0.133421621,8.460263519,1.549062488,1.951426189,2.98429011,7.243982817,6.088744998
53:16.8,Atlantic Ocean,-54.08235883,-19.50280206,503.3877638,32.25058346,8.044688093,3.766256034,25.60876817,0.032785197,1.468749647,1.799876409,19.81678254,18.31441349
53:16.8,Pacific Ocean,32.44108364,113.9958876,313.6582336,34.1077709,7.991413755,4.234454602,1.609634337,2.368651805,6.514898034,2.780147595,3.748272029,23.30883299
53:16.8,Southern Ocean,-77.00428638,138.6859963,1520.742778,38.76847998,8.217536864,2.760177727,2.757624491,0.778463122,5.731375123,0.765084606,10.4651203,7.956204209
53:16.8,Southern Ocean,-84.4825496,-148.7856357,445.481156,35.2751452,7.816537731,0.68524808,28.54108131,2.449665072,3.882587572,1.195234985,15.93410997,19.09585098
53:16.8,Atlantic Ocean,-43.61708007,13.81071676,622.6482518,33.34215293,8.282064522,0.282461248,0.976804106,0.796915999,7.273593446,1.513498588,0.012977392,17.92314826
53:16.8,Pacific Ocean,-6.727867787,148.7626871,4877.570432,32.07888354,7.675321678,0.87229605,23.19060036,0.032365489,3.875997267,0.968705969,14.04086504,-20.76129828
53:16.8,Arctic Ocean,66.28905097,-40.32980842,233.2421821,38.00324859,8.282620789,0.54461311,33.61620394,0.464493955,5.9720683,2.930601309,5.329977934,21.27639169
53:16.8,Pacific Ocean,40.89043256,118.6436993,3953.656764,36.24518015,8.163810105,0.230607141,15.19767234,2.957048708,7.363806926,2.177050662,3.394534454,-14.05022152
53:16.8,Other,43.68717382,-131.8695644,1635.346493,34.6806546,8.18320831,0.551085987,1.793617474,0.959403738,6.885008211,1.436644057,5.483889267,7.755022156
53:16.8,Pacific Ocean,-13.4111998,156.7420163,5229.274084,32.17484354,7.981553397,1.090316303,28.55389799,0.326471706,4.577733434,2.253914104,19.33632852,-26.90359664
53:16.8,Indian Ocean,-27.73170134,90.51239431,2909.953707,33.34246374,8.167001533,0.07355323,37.1874581,0.356276411,5.764454747,1.402327497,17.83870518,-4.031058926
53:16.8,Pacific Ocean,-23.21302266,158.8803814,1833.458756,39.59843427,7.579797047,0.405592118,28.68685568,0.931028142,3.895660437,0.051675982,4.275089129,11.36282696
53:16.8,Arctic Ocean,87.77692147,63.58220408,3105.833614,35.20089938,8.351551117,0.017955123,23.13788972,0.112935123,5.530380206,1.629580223,2.340535462,-9.804067314
